customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,address,postcode,state
1075,Cullin,Elcoate,Male,26,1967-07-25,Administrative Officer,Manufacturing,High Net Worth,69881 Westport Parkway,2880,NSW
1076,Siegfried,Trattles,Male,33,2000-06-06,Pharmacist,Health,Affluent Customer,44 Ramsey Road,2515,NSW
1077,Sheba,Este,Female,8,1955-10-11,0,Telecommunications,Mass Customer,12764 Raven Plaza,4020,QLD
1078,Abe,Pilley,Male,69,1976-06-05,Executive Secretary,Manufacturing,Mass Customer,356 Petterle Way,2193,NSW
1079,Dennie,L' Anglois,Male,70,1978-01-03,Nurse Practicioner,Manufacturing,Mass Customer,2827 Fallview Lane,2064,NSW
1080,Monah,Talbot,Female,70,1999-12-26,Speech Pathologist,Property,Mass Customer,7 Del Sol Road,4220,QLD
1081,Marga,Cradduck,Female,25,1985-10-21,Social Worker,Health,Mass Customer,05415 Basil Junction,2450,NSW
1082,Guinevere,Kelby,U,90,0,Financial Analyst,Financial Services,Mass Customer,09 Warbler Court,4152,QLD
1083,Chadd,Fowlds,Male,46,1996-08-07,VP Product Management,0,Affluent Customer,847 David Hill,4035,QLD
1084,Serena,Jagson,Female,54,1994-05-18,Accounting Assistant I,Retail,Affluent Customer,24596 Hoepker Avenue,2322,NSW
1085,Lucho,Strafen,Male,4,1975-09-12,Internal Auditor,Health,Mass Customer,75 Mesta Hill,4509,QLD
1086,Ezechiel,Parnall,Male,84,1989-06-21,Statistician IV,Property,Mass Customer,7258 Mandrake Terrace,3138,VIC
1087,Lian,Madrell,Female,39,1979-09-18,Financial Analyst,Financial Services,Mass Customer,84741 Scoville Terrace,3029,VIC
1088,Andy,Polgreen,Female,19,1989-07-21,Design Engineer,0,High Net Worth,04328 Rowland Plaza,3441,VIC
1089,Korney,Hess,Female,90,1988-09-17,Product Engineer,Property,Affluent Customer,332 Maywood Crossing,3136,VIC
1090,Lorettalorna,0,Female,15,1975-07-15,Computer Systems Analyst II,Telecommunications,Affluent Customer,6026 Graceland Crossing,2121,NSW
1091,Keith,Housden,Male,19,1980-04-15,0,Health,Mass Customer,0 Fremont Court,3023,VIC
1092,Katlin,Creddon,Female,56,1935-08-22,VP Quality Control,Retail,Mass Customer,5515 Artisan Center,3337,VIC
1093,Clarita,Penright,Female,63,1996-09-13,Business Systems Development Analyst,0,Affluent Customer,0 Nevada Pass,2216,NSW
1094,Shaughn,Salters,Male,48,1975-12-27,Dental Hygienist,Health,High Net Worth,06 Heffernan Junction,4074,QLD
1095,Emelda,Gerler,Female,2,1958-08-29,Project Manager,Health,Mass Customer,04 Onsgard Center,2101,NSW
1096,Jakie,Mungham,Male,33,1969-11-29,Software Test Engineer I,Health,High Net Worth,37 Division Way,2153,NSW
1097,Gwenora,Grabbam,Female,71,1968-01-31,Engineer II,Financial Services,Mass Customer,9623 Fisk Plaza,2164,NSW
1098,Maure,Crow,Female,99,1989-02-01,Administrative Assistant IV,Financial Services,Mass Customer,9419 Homewood Way,2160,NSW
1099,Jarrett,Maffia,Male,12,1975-01-13,Tax Accountant,Manufacturing,Affluent Customer,26349 Spaight Junction,2756,NSW
1100,Cord,Braundt,Male,59,1983-01-02,Engineer I,Manufacturing,Mass Customer,1063 Forest Avenue,4510,QLD
1101,Haily,McWilliams,Female,76,1968-12-22,Senior Editor,0,Mass Customer,548 Dahle Lane,2075,NSW
1102,Stephana,Puzey,Female,16,1976-08-17,Recruiting Manager,Manufacturing,Affluent Customer,4 Barby Road,2647,NSW
1103,Glynnis,Sailor,Female,76,1978-01-30,Financial Advisor,Financial Services,High Net Worth,258 Luster Court,2154,NSW
1104,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,22669 Lien Center,2565,NSW
1105,Sherman,McCusker,Male,39,1990-02-10,General Manager,0,Mass Customer,9 Autumn Leaf Court,2731,NSW
1106,Sibyl,Bigmore,Female,2,1962-12-17,Software Consultant,Retail,Mass Customer,9 Superior Plaza,3185,VIC
1107,Maridel,Whitby,Female,70,1974-07-17,Social Worker,Health,High Net Worth,86603 Dexter Road,2164,NSW
1108,Ginnie,Farriar,Female,86,1962-03-06,Dental Hygienist,Health,Mass Customer,8 Ridgeview Park,2323,NSW
1109,Nestor,Billingsley,Male,21,1989-09-01,Web Developer II,Entertainment,High Net Worth,4754 Ramsey Junction,3130,VIC
1110,Lazar,Cherryman,Male,73,1991-03-17,Information Systems Manager,Retail,High Net Worth,9 Dayton Alley,3757,VIC
1111,Zach,Maynard,Male,96,1960-03-04,Director of Sales,0,High Net Worth,08 Carey Center,3284,VIC
1112,Jarrett,Chiplin,Male,25,1981-05-22,0,0,Mass Customer,915 Thackeray Junction,2204,NSW
1113,Dorie,Willock,Male,45,1992-06-24,Recruiter,Property,Mass Customer,515 3rd Road,2037,NSW
1114,Evonne,Southan,Female,96,1976-06-03,Structural Engineer,Retail,Mass Customer,184 Roth Pass,4211,QLD
1115,Merola,Stutard,Female,33,1970-01-18,Account Coordinator,0,High Net Worth,84 Porter Alley,2153,NSW
1116,Tori,Coche,Female,59,1974-06-26,Assistant Manager,Health,Mass Customer,79494 Ruskin Circle,2527,NSW
1117,Georgena,Guilaem,Female,83,1975-12-01,Quality Engineer,0,Affluent Customer,98 Schiller Junction,2747,NSW
1118,Colline,Coulman,Female,95,1975-12-19,Sales Representative,Retail,Mass Customer,20519 Katie Circle,2152,NSW
1119,Lemmy,Bennit,Male,43,1976-10-09,0,Entertainment,Mass Customer,2273 Oneill Place,2118,NSW
1120,Jacquelyn,Rowlinson,Female,87,1980-08-31,Web Developer IV,Retail,Affluent Customer,03 6th Alley,2168,NSW
1121,Dione,Raithby,Female,30,1984-01-21,Registered Nurse,Health,Mass Customer,8548 Hanover Park,2067,NSW
1122,Gerladina,Carney,Female,59,1985-12-19,0,0,Mass Customer,4079 Lindbergh Center,3021,VIC
1123,Dominick,Downey,Male,50,1962-06-18,0,Property,Mass Customer,338 Grasskamp Lane,2573,NSW
1124,Eben,Threader,Male,36,1965-02-03,Health Coach III,Health,Affluent Customer,0355 3rd Drive,2118,NSW
1125,Raff,Everley,Male,25,1990-01-19,Software Test Engineer III,IT,Affluent Customer,0182 Esker Center,2759,NSW
1126,Atlante,Sonley,Female,77,1973-09-27,Executive Secretary,0,Mass Customer,48 Sheridan Road,3185,VIC
1127,Elly,Ormshaw,Female,30,1991-02-27,Physical Therapy Assistant,Financial Services,Mass Customer,1879 Mitchell Center,2206,NSW
1128,Kirsten,Longman,Female,47,1992-04-12,Financial Advisor,Financial Services,Mass Customer,81114 7th Place,4869,QLD
1129,Hercule,0,Male,2,1977-06-29,VP Marketing,Entertainment,Mass Customer,1 Nevada Park,4226,QLD
1130,Juli,Prine,Female,90,1964-12-06,Sales Associate,0,Mass Customer,6 Buell Point,2062,NSW
1131,Sigmund,Barkworth,Male,16,1956-08-07,VP Marketing,0,Mass Customer,4284 Debra Drive,4814,QLD
1132,Coriss,Darkott,Female,99,1985-08-01,Actuary,Financial Services,Affluent Customer,8 Hansons Street,3076,VIC
1133,Forrester,McFetridge,Male,88,1968-01-26,0,Manufacturing,Affluent Customer,7674 Roxbury Junction,4815,QLD
1134,Sullivan,Scullion,Male,22,1994-09-30,Administrative Assistant IV,Financial Services,Affluent Customer,771 Sugar Way,2076,NSW
1135,Mireielle,Avrasin,Female,60,1980-05-03,Software Engineer IV,Financial Services,Mass Customer,1792 Judy Road,2539,NSW
1136,Ivan,Blackhall,Male,72,1977-08-31,Executive Secretary,Property,High Net Worth,92 Melvin Hill,2147,NSW
1137,Jermayne,Hryniewicki,Male,46,1977-07-03,Business Systems Development Analyst,0,Mass Customer,592 Merry Lane,3184,VIC
1138,Elli,Loxdale,Female,77,1991-09-21,Statistician I,Retail,Mass Customer,6 Dapin Park,4503,QLD
1139,Shellysheldon,Wickey,Male,52,1982-09-15,Editor,Manufacturing,Mass Customer,03 Holmberg Park,4127,QLD
1140,Deana,Rathbourne,Female,32,1986-02-25,Executive Secretary,0,Mass Customer,8587 Graceland Way,2206,NSW
1141,Shannah,Gritsaev,Female,70,1981-09-19,0,Financial Services,High Net Worth,91 Messerschmidt Trail,3162,VIC
1142,Michal,Paiton,Male,95,1998-05-07,Desktop Support Technician,Telecommunications,Mass Customer,5998 Bayside Terrace,2526,NSW
1143,Goraud,Boissieux,Male,64,1955-03-06,Office Assistant IV,Health,Mass Customer,107 Moland Court,2579,NSW
1144,Damon,Phelip,Male,73,1996-12-12,Environmental Specialist,Health,High Net Worth,4439 7th Terrace,2177,NSW
1145,Korella,Begin,Female,80,1965-09-26,0,Property,Mass Customer,2272 Dennis Alley,3165,VIC
1146,Hadleigh,Birley,Male,88,1992-08-31,Assistant Professor,Financial Services,High Net Worth,0 Scofield Plaza,3201,VIC
1147,Tate,Studholme,Male,71,1968-07-09,Health Coach II,Entertainment,High Net Worth,51152 Brickson Park Crossing,2768,NSW
1148,Inigo,Ojeda,Male,60,1987-09-28,Statistician IV,Financial Services,High Net Worth,4668 Coleman Street,2160,NSW
1149,Ki,Odo,Female,29,1967-09-30,Developer III,0,Affluent Customer,8 Moland Junction,2148,NSW
1150,Bernelle,Warwick,Female,64,1975-09-26,Information Systems Manager,Financial Services,Mass Customer,1 Raven Junction,4502,QLD
1151,Brena,Amburgy,Female,27,1965-04-06,VP Product Management,Argiculture,High Net Worth,40570 Acker Alley,2166,NSW
1152,Humfrid,Ducket,Male,47,1998-06-23,Business Systems Development Analyst,Financial Services,Mass Customer,893 Petterle Trail,4551,QLD
1153,Mirilla,Lothlorien,Female,53,1995-01-17,Desktop Support Technician,Health,Mass Customer,84 Monument Terrace,4127,QLD
1154,Chase,Youd,Male,26,1974-11-24,Research Nurse,Health,Mass Customer,0103 Bay Junction,2222,NSW
1155,Janetta,Hartrick,Female,73,1994-01-15,VP Marketing,Property,Mass Customer,9618 Havey Place,2710,NSW
1156,Breena,Risebrow,Female,22,1997-10-16,Marketing Assistant,Argiculture,Mass Customer,098 Veith Hill,4510,QLD
1157,Saunder,Camerati,Male,69,1974-04-03,Research Nurse,Health,Affluent Customer,03058 Shoshone Lane,2090,NSW
1158,Butch,Geertje,Male,85,1985-02-17,Senior Quality Engineer,0,Mass Customer,7975 Browning Plaza,3038,VIC
1159,Elbert,Bridgement,Male,94,1993-01-28,Librarian,Entertainment,Mass Customer,154 Cambridge Point,3551,VIC
1160,Trisha,Nisuis,Female,98,1965-04-08,Speech Pathologist,IT,Affluent Customer,3 Sachs Point,2250,NSW
1161,Sibylle,Cutsforth,Female,86,1977-01-14,Senior Quality Engineer,Retail,Mass Customer,0386 Mayfield Way,4122,QLD
1162,Ambrose,Raiston,Male,29,1990-04-13,Marketing Assistant,0,Mass Customer,24 Merchant Plaza,3031,VIC
1163,Manolo,Dwire,Male,77,1981-11-13,Cost Accountant,Financial Services,High Net Worth,353 Oneill Park,3145,VIC
1164,Gilligan,Mowat,Female,97,1977-01-09,Food Chemist,Health,Mass Customer,92867 Lukken Lane,3142,VIC
1165,Fanni,Wakelin,Female,58,1993-06-23,Administrative Assistant IV,Financial Services,High Net Worth,11 Corscot Plaza,2710,NSW
1166,Fannie,Devil,Female,40,1972-12-05,Quality Control Specialist,Health,Affluent Customer,13 Buhler Plaza,2576,NSW
1167,Elberta,Crickett,Female,20,1996-06-03,Software Test Engineer III,Health,Mass Customer,72673 Mayfield Trail,4209,QLD
1168,Iosep,Shaddick,Male,44,1965-02-16,Pharmacist,Health,Affluent Customer,42739 Moose Pass,3442,VIC
1169,Kessiah,Corden,Female,33,1967-08-09,Actuary,Financial Services,Mass Customer,3 Atwood Lane,2153,NSW
1170,Lari,Rotte,Female,62,1964-11-30,Assistant Professor,IT,Mass Customer,378 Prentice Point,4064,QLD
1171,Ilise,Solloway,Female,32,1971-08-15,Human Resources Manager,0,Affluent Customer,95 Forest Run Drive,4152,QLD
1172,Smith,Babbs,Male,48,1974-04-12,Recruiter,0,Mass Customer,20 Main Road,2230,NSW
1173,Gertie,Chaim,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,71 Cherokee Hill,2127,NSW
1174,Shellysheldon,Gooderridge,U,9,0,Executive Secretary,IT,Mass Customer,698 Summer Ridge Way,2529,NSW
1175,Paige,Hodgin,Male,8,1985-09-22,Human Resources Manager,0,Mass Customer,79 Grasskamp Center,2170,NSW
1176,Celia,Dockerty,Female,7,1976-01-16,Software Engineer IV,0,Affluent Customer,6541 Dahle Junction,2212,NSW
1177,Bobbette,Pozzi,Female,47,1953-08-31,Food Chemist,Health,Affluent Customer,858 Swallow Parkway,2150,NSW
1178,Angelo,Byne,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,0005 Independence Drive,2118,NSW
1179,Kerry,Pashenkov,Male,56,1988-08-15,Media Manager IV,Financial Services,High Net Worth,525 Kedzie Street,4012,QLD
1180,Gaye,Quickenden,Female,48,1975-08-17,Account Representative I,Financial Services,Affluent Customer,03890 Logan Court,2747,NSW
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,8 Clyde Gallagher Court,4217,QLD
1182,Carolann,Ottiwill,Female,84,1975-01-11,Data Coordiator,IT,Mass Customer,62 Elka Terrace,2430,NSW
1183,Joe,Shalliker,Male,50,1958-11-14,Media Manager II,0,Affluent Customer,85931 Johnson Alley,3039,VIC
1184,Auberta,Teodori,Female,89,1968-10-07,Social Worker,Health,Mass Customer,63588 Clove Court,2017,NSW
1185,Xena,Rossbrooke,Female,17,2000-07-23,VP Product Management,0,Mass Customer,86 Stang Way,2213,NSW
1186,Brantley,Cecchi,Male,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,84 Westridge Hill,2061,NSW
1187,Antonino,Hogben,Male,65,1998-10-21,0,Financial Services,Mass Customer,53740 Vera Parkway,3644,VIC
1188,Sally,Cominoli,Female,14,1984-02-23,Statistician IV,0,Affluent Customer,2 Ramsey Parkway,2104,NSW
1189,Mart,Bazoche,Male,22,1988-08-29,Geologist I,Health,High Net Worth,651 Mesta Drive,3173,VIC
1190,Sib,Gilby,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,1 Merrick Parkway,2830,NSW
1191,Merrielle,Vegas,Female,20,1996-05-22,Director of Sales,0,Mass Customer,135 Crest Line Drive,2044,NSW
1192,Hollyanne,McCarter,Female,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,63576 Anzinger Trail,2168,NSW
1193,Quintus,Whear,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,05 Charing Cross Plaza,2320,NSW
1194,Audry,Scurrey,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,261 Farmco Drive,4118,QLD
1195,Ally,Folliott,Female,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,0 Northport Hill,3043,VIC
1196,Phillie,Bradforth,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,894 Maple Wood Drive,2251,NSW
1197,Isobel,Lampett,Female,44,1997-10-16,Professor,Financial Services,High Net Worth,05 Daystar Lane,2560,NSW
1198,Alina,Rickson,Female,73,1973-09-30,Sales Representative,Retail,High Net Worth,81167 Division Hill,2873,NSW
1199,Ludovico,Bertot,Male,7,1958-06-14,VP Accounting,Financial Services,Affluent Customer,761 Bellgrove Lane,2541,NSW
1200,Hedda,Lathom,Female,38,1974-04-30,Librarian,Entertainment,High Net Worth,614 Shopko Trail,4350,QLD
1201,Stephani,Mellhuish,Female,42,1955-11-28,0,Manufacturing,Mass Customer,1911 Waxwing Point,2761,NSW
1202,Rollie,0,Male,90,1992-02-26,Sales Representative,Retail,Mass Customer,0 Kedzie Junction,2155,NSW
1203,Claresta,Carnier,Female,38,1988-05-06,Technical Writer,Health,Affluent Customer,0108 Forster Parkway,4017,QLD
1204,Trudy,Huffy,Female,12,1971-03-24,Senior Developer,Manufacturing,Affluent Customer,466 Briar Crest Junction,2222,NSW
1205,Barton,Baudts,Male,38,1978-06-05,Business Systems Development Analyst,Manufacturing,Affluent Customer,6072 Ridge Oak Junction,2222,NSW
1206,Lucina,Metcalf,Female,13,1978-05-07,Paralegal,Financial Services,Mass Customer,31445 Morningstar Drive,3429,VIC
1207,Mabel,Marousek,Female,30,1997-09-25,Engineer IV,Health,Mass Customer,22619 Schurz Street,2321,NSW
1208,Lira,Durn,Female,23,1983-12-26,Budget/Accounting Analyst IV,Financial Services,Mass Customer,61 Kim Avenue,2079,NSW
1209,Jacky,Jerosch,Male,40,1977-09-06,Senior Developer,Property,High Net Worth,12103 Merchant Circle,3072,VIC
1210,Shandie,Sprigg,U,81,0,Programmer II,IT,Mass Customer,3 Porter Center,2230,NSW
1211,Gunar,Petasch,Male,45,1978-07-23,VP Sales,Financial Services,Affluent Customer,7 Luster Trail,2007,NSW
1212,Cindy,Freeborn,Female,28,1968-10-24,Legal Assistant,Property,Affluent Customer,7 Dahle Avenue,2620,NSW
1213,Matthieu,Schruur,Male,80,1973-10-21,Accounting Assistant II,0,High Net Worth,7 Magdeline Trail,3034,VIC
1214,Martino,Shalcros,Male,0,1989-05-01,Internal Auditor,Property,High Net Worth,275 Lindbergh Parkway,2086,NSW
1215,Dyann,Turbard,Female,79,1967-02-26,VP Quality Control,Manufacturing,Mass Customer,592 Tennessee Alley,2231,NSW
1216,Frank,Vallerine,Female,15,1959-06-25,Software Test Engineer I,Telecommunications,Affluent Customer,0 American Ash Parkway,3175,VIC
1217,Dulcinea,Janssen,Female,67,1968-08-19,Structural Engineer,Manufacturing,High Net Worth,387 Pawling Drive,2580,NSW
1218,Marlie,Lister,Female,12,1982-01-09,0,0,Mass Customer,0 Evergreen Road,3037,VIC
1219,Kaine,Parkeson,Male,93,1971-11-04,0,Financial Services,Mass Customer,51529 Cascade Place,3550,VIC
1220,Paulie,Akerman,Male,12,1987-06-08,Editor,0,High Net Worth,457 Ryan Road,3218,VIC
1221,Byrom,Draisey,Male,75,1995-09-25,VP Product Management,Health,High Net Worth,94219 Buell Circle,2020,NSW
1222,Barbey,Ville,Female,83,1970-11-01,Account Executive,Property,Mass Customer,267 Lukken Park,3930,VIC
1223,Kristyn,0,Female,19,1965-01-05,Senior Sales Associate,Manufacturing,Mass Customer,54 Harbort Road,2480,NSW
1224,Aundrea,Reisenberg,Female,9,1977-04-04,Junior Executive,Manufacturing,Mass Customer,81 American Place,2259,NSW
1225,Arte,Witchell,Male,5,1988-01-22,Clinical Specialist,Health,Mass Customer,2388 Thackeray Place,3130,VIC
1226,Constantia,Sirr,Female,32,1981-03-16,Director of Sales,Health,Mass Customer,85957 Basil Way,3029,VIC
1227,Carlina,Pencot,Female,63,1989-09-30,Software Engineer I,IT,Affluent Customer,01 Cottonwood Junction,2285,NSW
1228,Marti,Bisterfeld,Female,43,1962-04-27,Senior Cost Accountant,Financial Services,Affluent Customer,37 Sutherland Terrace,2830,NSW
1229,Sebastian,Trass,Male,38,2000-01-08,GIS Technical Architect,Manufacturing,Affluent Customer,7929 Grasskamp Trail,2119,NSW
1230,Eben,Powley,Male,61,1985-07-24,0,Financial Services,Mass Customer,4 Hoard Pass,2153,NSW
1231,Aloisia,Shawel,Female,94,1973-07-28,Social Worker,Health,Affluent Customer,2 Dunning Alley,2120,NSW
1232,Stillmann,Wilfling,Male,83,1959-09-12,Help Desk Operator,Property,Affluent Customer,61949 7th Road,4573,QLD
1233,Keeley,Hawsby,Female,17,1978-07-07,0,Retail,Affluent Customer,26 Lotheville Court,2085,NSW
1234,Rancell,Yven,Male,87,1965-04-19,Geologist I,0,Mass Customer,3765 Mandrake Alley,2763,NSW
1235,Sharon,Cranage,Female,24,1969-02-28,Dental Hygienist,Health,Mass Customer,67348 Lakewood Gardens Road,2852,NSW
1236,Bryanty,Megarrell,Male,75,1974-05-21,Web Designer IV,Financial Services,High Net Worth,014 Birchwood Parkway,3030,VIC
1237,Junia,Humerstone,Female,6,1969-12-31,Research Nurse,Health,High Net Worth,17357 Katie Center,3677,VIC
1238,Steward,Beedham,Male,24,1978-06-01,Graphic Designer,0,Affluent Customer,5772 Kennedy Junction,3030,VIC
1239,Carroll,Cobbin,Male,9,1978-02-28,0,0,Mass Customer,560 Melody Alley,4122,QLD
1240,Pen,Earey,Female,64,1965-05-13,Sales Associate,Manufacturing,Mass Customer,92 Waubesa Center,2760,NSW
1241,Lolly,Junkison,Female,23,1986-03-22,Pharmacist,Health,Affluent Customer,359 Kropf Point,2750,NSW
1242,Bartholomeo,Meeke,Male,36,1973-02-04,Human Resources Assistant III,Property,High Net Worth,75 Scott Place,3806,VIC
1243,Robbert,Blakey,Male,73,1953-08-09,Research Assistant II,Retail,Mass Customer,2 Eliot Lane,2155,NSW
1244,Glenn,Tinham,U,80,0,Financial Analyst,Financial Services,Mass Customer,3466 Truax Terrace,2127,NSW
1245,Erin,Shawell,Male,34,1994-05-31,Product Engineer,Manufacturing,Affluent Customer,9 7th Terrace,2155,NSW
1246,Ibrahim,Wibrew,Male,94,1993-08-10,0,0,High Net Worth,65209 Merrick Avenue,4873,QLD
1247,Hildagarde,Eyrl,Female,15,1960-10-05,Geologist I,Entertainment,Affluent Customer,90351 Duke Junction,4820,QLD
1248,Genia,Bartel,Female,31,1963-12-18,General Manager,0,Affluent Customer,47 Glacier Hill Junction,4873,QLD
1249,Tabb,McKeowon,Male,11,1967-10-31,0,Telecommunications,Mass Customer,7978 Carberry Way,4817,QLD
1250,Jacklyn,Kewley,Female,42,2001-11-02,Help Desk Technician,Manufacturing,Mass Customer,795 Arapahoe Hill,4818,QLD
1251,Codie,Arnecke,Male,63,1997-10-01,Desktop Support Technician,Property,Mass Customer,6 Lerdahl Plaza,4519,QLD
1252,Les,Ellwood,Male,46,1965-01-16,Recruiting Manager,Manufacturing,Mass Customer,60320 Emmet Road,4806,QLD
1253,Mahalia,0,Female,81,1996-08-19,Research Assistant I,Manufacturing,Mass Customer,11 Golf Pass,4805,QLD
1254,Quillan,McDuffie,Male,60,1958-12-18,Graphic Designer,Retail,Mass Customer,563 Northport Drive,4701,QLD
1255,Erhart,Glazebrook,Male,5,1982-05-20,0,Health,Affluent Customer,8 Eggendart Court,2478,NSW
1256,Granny,Lukes,Male,8,1986-05-11,Food Chemist,Health,High Net Worth,91336 Spenser Street,4560,QLD
